blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,lat,lng,postal
151,YISHUN ST 11,12,1984,Y,N,N,Y,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0,1.43217892492412,103.832680760359,NIL
151,YUNG HO RD,15,1990,Y,Y,N,N,N,N,JW,72,0,0,0,0,0,72,0,0,0,0,0,0,1.32649051866149,103.722585147875,NIL
151A,BISHAN ST 11,1,1997,N,N,Y,N,N,N,BH,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34659522863916,103.852211441352,NIL
151A,JLN TECK WHYE,1,1996,N,N,N,N,N,Y,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38000925738013,103.757522067979,NIL
151A,MEI LING ST,1,2001,N,N,N,N,N,Y,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29429873804507,103.803235729356,NIL
151A,SERANGOON NTH AVE 2,2,1985,N,Y,N,N,N,N,SGN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36895738492051,103.874993813581,NIL
152,ANG MO KIO AVE 5,12,1980,Y,N,N,N,N,N,AMK,130,0,0,105,22,1,1,0,0,0,0,1,0,1.38271339743167,103.849492901449,569816
152,BEDOK STH RD,1,2022,N,N,N,N,N,Y,BD,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3202924619721,103.937910463289,NIL
152,BISHAN ST 11,4,1987,Y,Y,N,N,N,N,BH,17,0,0,9,8,0,0,0,0,0,0,0,0,1.34659522863916,103.852211441352,NIL
152,BT BATOK ST 11,4,1985,Y,Y,N,N,N,N,BB,26,0,0,26,0,0,0,0,0,0,0,0,0,1.34898932894479,103.743470324013,NIL
152,GANGSA RD,21,1997,Y,N,N,N,N,N,BP,80,0,0,0,0,80,0,0,0,0,0,0,0,1.37799957789118,103.766343558833,NIL
152,JLN TECK WHYE,15,1996,Y,N,N,N,N,N,CCK,104,0,0,0,104,0,0,0,0,0,0,0,0,1.38000925738013,103.757522067979,NIL
152,LOR 2 TOA PAYOH,40,2005,Y,N,N,N,N,N,TP,229,0,0,0,156,73,0,0,0,0,0,0,0,1.33627721077055,103.84652087842,319640
152,MEI LING ST,12,1968,Y,Y,N,N,N,N,QT,80,0,0,79,0,0,0,0,0,0,0,1,0,1.29429873804507,103.803235729356,NIL
152,PASIR RIS ST 13,9,1993,Y,N,N,N,N,N,PRC,30,0,0,0,0,0,30,0,0,0,0,0,0,1.36342939483741,103.961928572173,NIL
152,RIVERVALE CRES,17,2005,Y,N,N,Y,N,N,SK,96,0,0,0,32,64,0,0,0,0,0,0,0,1.39140907283592,103.907653640649,NIL
152,SERANGOON NTH AVE 1,4,1985,Y,Y,N,N,N,N,SGN,58,0,0,48,10,0,0,0,0,0,0,0,0,1.36647168216406,103.873251885182,NIL
152,WOODLANDS ST 13,12,1984,Y,N,N,Y,N,N,WL,110,0,0,66,44,0,0,0,0,0,0,0,0,1.43487477610291,103.777633328701,NIL
152,YISHUN ST 11,4,1984,Y,N,N,N,N,N,YS,24,0,0,24,0,0,0,0,0,0,0,0,0,1.43217892492412,103.832680760359,NIL
152,YUNG HO RD,13,1989,Y,Y,N,N,N,N,JW,100,0,0,0,100,0,0,0,0,0,0,0,0,1.32649051866149,103.722585147875,NIL
152A,BEDOK STH RD,16,2021,Y,Y,N,Y,N,N,BD,123,0,28,0,41,54,0,0,0,0,0,0,0,1.3202924619721,103.937910463289,NIL
152A,BISHAN ST 11,3,1987,N,Y,N,N,Y,N,BH,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34659522863916,103.852211441352,NIL
152A,GANGSA RD,5,1997,N,Y,N,N,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37799957789118,103.766343558833,NIL
152A,SERANGOON NTH AVE 1,1,1985,N,Y,N,N,N,N,SGN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36647168216406,103.873251885182,NIL
152B,BEDOK STH RD,16,2021,Y,N,N,Y,N,N,BD,103,0,45,0,28,30,0,0,0,0,0,0,0,1.3202924619721,103.937910463289,NIL
152B,BISHAN ST 11,16,2010,Y,N,N,Y,N,N,BH,176,0,36,0,0,0,0,0,140,0,0,0,0,1.34659522863916,103.852211441352,NIL
152B,SERANGOON NTH AVE 1,1,1985,N,Y,N,N,N,N,SGN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36647168216406,103.873251885182,NIL
152C,BEDOK STH RD,16,2021,Y,N,N,Y,N,N,BD,90,0,0,0,30,60,0,0,0,0,0,0,0,1.3202924619721,103.937910463289,NIL
153,ANG MO KIO AVE 5,12,1980,Y,N,N,N,N,N,AMK,128,0,0,102,22,1,3,0,0,0,0,0,0,1.37731149652799,103.860485872465,NIL
153,BEDOK STH RD,1,2022,N,N,N,N,N,Y,BD,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3202924619721,103.937910463289,NIL
153,BISHAN ST 13,9,1987,Y,N,N,Y,N,N,BH,112,0,0,0,56,56,0,0,0,0,0,0,0,1.34953007520405,103.853916489882,NIL
153,BT BATOK ST 11,4,1985,N,Y,N,N,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34898932894479,103.743470324013,NIL
153,GANGSA RD,23,1998,Y,N,N,N,N,N,BP,88,0,0,0,0,88,0,0,0,0,0,0,0,1.37799957789118,103.766343558833,NIL
153,JLN TECK WHYE,29,2020,Y,Y,N,Y,N,Y,CCK,126,0,126,0,0,0,0,0,0,0,0,0,0,1.38000925738013,103.757522067979,NIL
153,LOR 2 TOA PAYOH,30,1998,Y,N,N,N,N,N,TP,140,0,0,0,29,111,0,0,0,0,0,0,0,1.33627721077055,103.84652087842,319640
153,MEI LING ST,12,1968,Y,Y,N,N,N,N,QT,80,0,0,80,0,0,0,0,0,0,0,0,0,1.29429873804507,103.803235729356,NIL
153,PASIR RIS ST 13,8,1994,Y,N,N,N,N,N,PRC,28,0,0,0,0,0,28,0,0,0,0,0,0,1.36342939483741,103.961928572173,NIL
153,RIVERVALE CRES,17,2005,Y,N,N,Y,N,N,SK,96,0,0,0,96,0,0,0,0,0,0,0,0,1.39140907283592,103.907653640649,NIL
153,SERANGOON NTH AVE 1,4,1986,Y,Y,N,N,N,N,SGN,112,0,0,101,11,0,0,0,0,0,0,0,0,1.36647168216406,103.873251885182,NIL
153,SIMEI ST 1,11,1987,Y,N,N,Y,N,N,TAP,80,0,0,0,44,36,0,0,0,0,0,0,0,1.34529676014199,103.954074790868,NIL
153,WOODLANDS ST 13,4,1984,Y,N,N,N,N,N,WL,32,0,0,0,0,0,0,0,0,0,0,0,32,1.43487477610291,103.777633328701,NIL
153,YISHUN ST 11,12,1984,Y,N,N,N,N,N,YS,113,0,0,67,45,1,0,0,0,0,0,0,0,1.43217892492412,103.832680760359,NIL
153,YUNG HO RD,15,1989,Y,Y,N,Y,N,N,JW,112,0,0,0,112,0,0,0,0,0,0,0,0,1.32649051866149,103.722585147875,NIL
153A,BEDOK STH RD,16,2021,Y,N,N,N,N,N,BD,103,0,0,0,75,28,0,0,0,0,0,0,0,1.3202924619721,103.937910463289,NIL
153A,LOR 1 TOA PAYOH,19,1997,Y,N,N,N,N,N,TP,72,0,0,0,36,36,0,0,0,0,0,0,0,1.33698816679954,103.843534461049,NIL
153A,MEI LING ST,1,2001,N,N,N,N,N,Y,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29429873804507,103.803235729356,NIL
153A,SERANGOON NTH AVE 1,2,1986,N,Y,N,N,N,N,SGN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36647168216406,103.873251885182,NIL
153B,BEDOK STH RD,18,2021,Y,N,N,N,N,N,BD,100,0,0,0,32,68,0,0,0,0,0,0,0,1.3202924619721,103.937910463289,NIL
153C,BEDOK STH RD,18,2021,Y,N,N,N,N,N,BD,117,0,0,0,83,34,0,0,0,0,0,0,0,1.3202924619721,103.937910463289,NIL
154,ANG MO KIO AVE 5,12,1980,Y,N,N,Y,N,N,AMK,128,0,0,101,22,2,2,0,0,0,0,1,0,1.38155017496264,103.849909947315,569817
154,BEDOK STH RD,7,2021,N,N,N,N,Y,N,BD,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3202924619721,103.937910463289,NIL
154,BISHAN ST 13,9,1987,Y,N,N,Y,N,N,BH,104,0,0,0,64,40,0,0,0,0,0,0,0,1.34953007520405,103.853916489882,NIL
154,BT BATOK ST 11,4,1985,Y,Y,N,N,N,N,BB,13,0,0,13,0,0,0,0,0,0,0,0,0,1.34898932894479,103.743470324013,NIL
154,GANGSA RD,25,1998,Y,N,N,N,N,N,BP,96,0,0,0,0,96,0,0,0,0,0,0,0,1.37799957789118,103.766343558833,NIL
154,HOUGANG ST 11,11,1984,Y,N,N,Y,N,N,HG,144,0,0,103,41,0,0,0,0,0,0,0,0,1.35210410949143,103.879616103959,NIL
154,JLN TECK WHYE,16,1996,Y,N,N,N,N,N,CCK,122,0,0,0,62,60,0,0,0,0,0,0,0,1.38000925738013,103.757522067979,NIL
154,LOR 2 TOA PAYOH,30,1999,Y,N,N,N,N,N,TP,140,0,0,0,53,87,0,0,0,0,0,0,0,1.33627721077055,103.84652087842,319640
154,MEI LING ST,16,1968,Y,Y,N,N,N,N,QT,140,0,0,140,0,0,0,0,0,0,0,0,0,1.29429873804507,103.803235729356,NIL
154,PASIR RIS ST 13,8,1994,Y,N,N,N,N,N,PRC,28,0,0,0,0,0,28,0,0,0,0,0,0,1.36342939483741,103.961928572173,NIL
154,RIVERVALE CRES,17,2005,Y,N,N,Y,N,N,SK,96,0,0,0,96,0,0,0,0,0,0,0,0,1.39140907283592,103.907653640649,NIL
154,SERANGOON NTH AVE 1,4,1986,Y,Y,N,N,N,N,SGN,88,0,0,67,20,1,0,0,0,0,0,0,0,1.36647168216406,103.873251885182,NIL
154,SIMEI ST 1,11,1987,Y,N,N,Y,N,N,TAP,120,0,0,0,48,72,0,0,0,0,0,0,0,1.34529676014199,103.954074790868,NIL
154,WOODLANDS ST 13,10,1984,Y,Y,N,N,N,N,WL,90,0,0,0,90,0,0,0,0,0,0,0,0,1.43487477610291,103.777633328701,NIL
154,YISHUN ST 11,12,1984,Y,N,N,N,N,N,YS,88,0,0,0,12,76,0,0,0,0,0,0,0,1.43217892492412,103.832680760359,NIL
154,YUNG HO RD,13,1990,Y,Y,N,Y,N,N,JW,74,0,0,0,0,0,74,0,0,0,0,0,0,1.32649051866149,103.722585147875,NIL
154A,BEDOK STH RD,18,2021,Y,N,N,N,N,N,BD,153,0,68,0,85,0,0,0,0,0,0,0,0,1.3202924619721,103.937910463289,NIL
154A,BT BATOK WEST AVE 8,5,1996,N,Y,Y,N,Y,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35561749123527,103.739762219077,NIL
154A,JLN TECK WHYE,5,1996,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38000925738013,103.757522067979,NIL
154B,BEDOK STH RD,18,2021,Y,N,N,N,N,N,BD,151,0,68,0,83,0,0,0,0,0,0,0,0,1.3202924619721,103.937910463289,NIL
155,ANG MO KIO AVE 4,11,1980,Y,N,N,N,N,N,AMK,155,0,0,130,20,2,3,0,0,0,0,0,0,1.37647951934552,103.839458024511,NIL
155,BEDOK STH AVE 3,4,1985,Y,N,N,N,N,N,BD,8,0,0,0,0,0,8,0,0,0,0,0,0,1.32129891836714,103.94399906823,NIL
155,BISHAN ST 13,22,1987,Y,N,N,N,N,N,BH,114,0,0,0,12,102,0,0,0,0,0,0,0,1.34953007520405,103.853916489882,NIL
155,BT BATOK ST 11,1,1985,N,Y,N,N,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34898932894479,103.743470324013,NIL
155,GANGSA RD,25,1998,Y,N,N,N,N,N,BP,96,0,0,0,0,0,96,0,0,0,0,0,0,1.37799957789118,103.766343558833,NIL
155,HOUGANG ST 11,13,1984,Y,N,N,N,N,N,HG,96,0,0,0,96,0,0,0,0,0,0,0,0,1.35210410949143,103.879616103959,NIL
155,JLN TECK WHYE,16,1996,Y,N,N,N,N,N,CCK,107,0,0,0,47,60,0,0,0,0,0,0,0,1.38000925738013,103.757522067979,NIL
155,LOR 1 TOA PAYOH,30,1998,Y,N,N,N,N,N,TP,140,0,0,0,140,0,0,0,0,0,0,0,0,1.33698816679954,103.843534461049,NIL
155,MEI LING ST,12,1969,Y,N,N,N,N,N,QT,144,0,0,0,0,0,0,0,0,0,144,0,0,1.29429873804507,103.803235729356,NIL
155,PASIR RIS ST 13,9,1993,Y,N,N,N,N,N,PRC,46,0,0,0,0,0,46,0,0,0,0,0,0,1.36342939483741,103.961928572173,NIL
155,RIVERVALE CRES,17,2005,Y,N,N,N,N,N,SK,98,0,0,0,32,66,0,0,0,0,0,0,0,1.39140907283592,103.907653640649,NIL
155,SIMEI RD,11,1988,Y,N,N,Y,N,N,TAP,120,0,0,0,68,52,0,0,0,0,0,0,0,1.34484210799024,103.957763459571,NIL
155,WOODLANDS ST 13,12,1984,Y,N,N,N,N,N,WL,110,0,0,66,44,0,0,0,0,0,0,0,0,1.43487477610291,103.777633328701,NIL
155,YISHUN ST 11,12,1984,Y,N,N,N,N,N,YS,88,0,0,0,12,76,0,0,0,0,0,0,0,1.43217892492412,103.832680760359,NIL
155,YUNG LOH RD,20,1994,Y,N,N,N,N,N,JW,76,0,0,0,76,0,0,0,0,0,0,0,0,1.32756156244012,103.722170674903,NIL
155A,PASIR RIS ST 13,1,1993,N,N,N,N,N,Y,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36342939483741,103.961928572173,NIL
155A,YUNG LOH RD,5,1994,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32756156244012,103.722170674903,NIL
156,ANG MO KIO AVE 4,11,1980,Y,N,N,N,N,N,AMK,155,0,0,130,20,5,0,0,0,0,0,0,0,1.37647951934552,103.839458024511,NIL
156,BEDOK STH AVE 3,12,1985,Y,N,N,N,N,N,BD,88,0,0,0,48,40,0,0,0,0,0,0,0,1.32129891836714,103.94399906823,NIL
156,BISHAN ST 13,22,1987,Y,N,N,N,N,N,BH,114,0,0,0,12,102,0,0,0,0,0,0,0,1.34953007520405,103.853916489882,NIL
156,BT BATOK ST 11,1,1985,N,Y,N,Y,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34898932894479,103.743470324013,NIL
156,HOUGANG ST 11,11,1984,Y,N,N,N,N,N,HG,80,0,0,0,12,68,0,0,0,0,0,0,0,1.35210410949143,103.879616103959,NIL
156,JLN TECK WHYE,21,1996,Y,N,N,N,N,N,CCK,80,0,0,0,0,80,0,0,0,0,0,0,0,1.38000925738013,103.757522067979,NIL
156,LOR 1 TOA PAYOH,18,1997,Y,N,N,N,N,N,TP,120,0,0,0,88,32,0,0,0,0,0,0,0,1.33698816679954,103.843534461049,NIL
156,MEI LING ST,12,1969,Y,N,N,N,N,N,QT,144,0,0,0,0,0,0,0,0,0,144,0,0,1.29429873804507,103.803235729356,NIL
156,PASIR RIS ST 13,9,1993,Y,Y,N,N,N,N,PRC,28,0,0,0,0,0,28,0,0,0,0,0,0,1.36342939483741,103.961928572173,NIL
156,RIVERVALE CRES,17,2005,Y,N,N,N,N,N,SK,146,0,0,0,146,0,0,0,0,0,0,0,0,1.39140907283592,103.907653640649,NIL
156,SIMEI RD,11,1988,Y,Y,N,N,N,N,TAP,80,0,0,0,44,36,0,0,0,0,0,0,0,1.34484210799024,103.957763459571,NIL
156,TAMPINES ST 12,11,1983,Y,N,N,Y,N,N,TAP,84,0,0,0,0,0,84,0,0,0,0,0,0,1.34994755953407,103.94507043944,NIL
156,WOODLANDS ST 13,4,1985,Y,N,N,N,N,N,WL,40,0,0,0,40,0,0,0,0,0,0,0,0,1.43487477610291,103.777633328701,NIL
156,YISHUN ST 11,4,1984,Y,Y,N,N,N,N,YS,25,0,0,18,5,1,1,0,0,0,0,0,0,1.43217892492412,103.832680760359,NIL
156,YUNG LOH RD,15,1994,Y,N,N,Y,N,N,JW,88,0,0,0,36,52,0,0,0,0,0,0,0,1.32756156244012,103.722170674903,NIL
156A,BISHAN ST 11,33,2025,Y,N,N,N,N,N,BH,182,0,0,0,182,0,0,0,0,0,0,0,0,1.34659522863916,103.852211441352,NIL
156A,LOR 1 TOA PAYOH,5,1997,N,N,N,N,Y,N,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33698816679954,103.843534461049,NIL
156A,MEI LING ST,1,2005,N,N,N,N,N,Y,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29429873804507,103.803235729356,NIL
156A,RIVERVALE CRES,6,2005,N,Y,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39140907283592,103.907653640649,NIL
156B,BISHAN ST 11,33,2025,Y,N,N,N,N,N,BH,290,0,120,80,90,0,0,0,0,0,0,0,0,1.34659522863916,103.852211441352,NIL
156B,RIVERVALE CRES,1,2005,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39140907283592,103.907653640649,NIL
156C,BISHAN ST 11,2,2025,N,N,N,N,N,N,BH,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34659522863916,103.852211441352,NIL
157,ANG MO KIO AVE 4,4,1981,Y,Y,N,N,N,N,AMK,47,0,0,46,0,0,0,0,0,0,0,1,0,1.37647951934552,103.839458024511,NIL
157,BEDOK STH AVE 3,13,1984,Y,N,N,N,N,N,BD,96,0,0,0,96,0,0,0,0,0,0,0,0,1.32129891836714,103.94399906823,NIL
157,BISHAN ST 13,22,1987,Y,N,N,N,N,N,BH,114,0,0,0,12,102,0,0,0,0,0,0,0,1.34953007520405,103.853916489882,NIL
157,BT BATOK ST 11,4,1985,Y,Y,N,N,N,N,BB,17,0,0,17,0,0,0,0,0,0,0,0,0,1.34898932894479,103.743470324013,NIL
157,HOUGANG ST 11,4,1984,Y,N,N,N,N,N,HG,12,0,0,0,0,0,12,0,0,0,0,0,0,1.35210410949143,103.879616103959,NIL
157,JLN TECK WHYE,16,1996,Y,N,N,N,N,N,CCK,120,0,0,0,120,0,0,0,0,0,0,0,0,1.38000925738013,103.757522067979,NIL
157,LOR 1 TOA PAYOH,11,1971,Y,N,N,Y,N,N,TP,353,0,0,346,0,7,0,0,0,0,0,0,0,1.3322421486487,103.845643059432,310157
157,MEI LING ST,16,1969,Y,Y,N,N,N,N,QT,140,0,0,140,0,0,0,0,0,0,0,0,0,1.29429873804507,103.803235729356,NIL
157,PASIR RIS ST 13,9,1993,Y,N,N,N,N,N,PRC,29,0,0,0,0,0,29,0,0,0,0,0,0,1.36342939483741,103.961928572173,NIL
157,SERANGOON NTH AVE 1,16,2016,Y,N,N,N,N,N,SGN,195,0,0,0,0,0,0,0,0,90,105,0,0,1.36647168216406,103.873251885182,NIL
157,SIMEI RD,11,1988,Y,N,N,N,N,N,TAP,80,0,0,0,44,36,0,0,0,0,0,0,0,1.34484210799024,103.957763459571,NIL
157,TAMPINES ST 12,12,1983,Y,N,N,N,N,N,TAP,153,0,0,130,22,0,1,0,0,0,0,0,0,1.34994755953407,103.94507043944,NIL
157,WOODLANDS ST 13,12,1984,Y,N,N,N,N,N,WL,110,0,0,66,44,0,0,0,0,0,0,0,0,1.43487477610291,103.777633328701,NIL
157,YISHUN ST 11,12,1984,Y,N,N,Y,N,N,YS,108,0,0,84,22,0,2,0,0,0,0,0,0,1.43217892492412,103.832680760359,NIL
157,YUNG LOH RD,18,1994,Y,N,N,N,N,N,JW,96,0,0,0,28,68,0,0,0,0,0,0,0,1.32756156244012,103.722170674903,NIL
157A,MEI LING ST,6,2001,N,N,N,N,Y,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29429873804507,103.803235729356,NIL
157A,RIVERVALE CRES,18,2001,Y,N,N,N,N,N,SK,102,0,0,0,34,68,0,0,0,0,0,0,0,1.39140907283592,103.907653640649,NIL
157A,SERANGOON NTH AVE 1,1,2016,N,Y,N,N,N,N,SGN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36647168216406,103.873251885182,NIL
157B,BISHAN ST 11,4,2025,N,N,N,N,Y,N,BH,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34659522863916,103.852211441352,NIL
157B,RIVERVALE CRES,18,2001,Y,N,N,N,N,N,SK,100,0,0,0,32,68,0,0,0,0,0,0,0,1.39140907283592,103.907653640649,NIL
157B,SERANGOON NTH AVE 1,1,2016,N,N,N,N,N,Y,SGN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36647168216406,103.873251885182,NIL
157C,RIVERVALE CRES,18,2001,Y,N,N,N,N,N,SK,102,0,0,0,34,68,0,0,0,0,0,0,0,1.39140907283592,103.907653640649,NIL
157D,RIVERVALE CRES,18,2001,Y,N,N,N,N,N,SK,102,0,0,0,34,68,0,0,0,0,0,0,0,1.39140907283592,103.907653640649,NIL
158,ANG MO KIO AVE 4,2,1981,Y,Y,N,N,N,N,AMK,3,0,0,3,0,0,0,0,0,0,0,0,0,1.37647951934552,103.839458024511,NIL
158,BEDOK STH AVE 3,4,1985,Y,Y,N,N,N,N,BD,16,0,0,12,4,0,0,0,0,0,0,0,0,1.32129891836714,103.94399906823,NIL
158,BISHAN ST 13,22,1987,Y,N,N,N,N,N,BH,98,0,0,0,4,94,0,0,0,0,0,0,0,1.34953007520405,103.853916489882,NIL
158,BT BATOK ST 11,4,1985,N,Y,N,N,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34898932894479,103.743470324013,NIL
158,HOUGANG ST 11,15,1996,Y,N,N,N,N,N,HG,103,0,0,0,75,28,0,0,0,0,0,0,0,1.35210410949143,103.879616103959,NIL
158,JLN TECK WHYE,16,1996,Y,N,N,N,N,N,CCK,107,0,0,0,47,60,0,0,0,0,0,0,0,1.38000925738013,103.757522067979,NIL
158,LOR 1 TOA PAYOH,12,1971,Y,N,N,Y,N,N,TP,151,0,0,148,0,3,0,0,0,0,0,0,0,1.33698816679954,103.843534461049,NIL
158,MEI LING ST,12,1969,Y,Y,N,N,N,N,QT,102,0,0,101,0,1,0,0,0,0,0,0,0,1.29429873804507,103.803235729356,NIL
158,PASIR RIS ST 13,9,1993,Y,N,N,N,N,N,PRC,37,0,0,0,0,0,37,0,0,0,0,0,0,1.36342939483741,103.961928572173,NIL
158,SIMEI RD,4,1988,Y,N,N,N,N,N,TAP,32,0,0,0,20,12,0,0,0,0,0,0,0,1.34484210799024,103.957763459571,NIL
158,TAMPINES ST 12,12,1983,Y,N,N,Y,N,N,TAP,110,0,0,0,110,0,0,0,0,0,0,0,0,1.34994755953407,103.94507043944,NIL
158,WOODLANDS ST 13,12,1984,Y,N,N,N,N,N,WL,110,0,0,66,44,0,0,0,0,0,0,0,0,1.43487477610291,103.777633328701,NIL
158,YISHUN ST 11,4,1984,Y,N,N,N,N,N,YS,24,0,0,24,0,0,0,0,0,0,0,0,0,1.43217892492412,103.832680760359,NIL
158,YUNG LOH RD,18,1994,Y,Y,N,Y,N,N,JW,122,0,0,0,64,58,0,0,0,0,0,0,0,1.32756156244012,103.722170674903,NIL
158A,JLN TECK WHYE,5,1996,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38000925738013,103.757522067979,NIL
158A,PASIR RIS ST 13,4,1993,N,N,N,N,Y,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36342939483741,103.961928572173,NIL
158A,RIVERVALE CRES,18,2001,Y,N,N,N,N,N,SK,102,0,0,0,34,68,0,0,0,0,0,0,0,1.39140907283592,103.907653640649,NIL
158B,RIVERVALE CRES,18,2001,Y,Y,N,N,N,N,SK,102,0,0,0,34,68,0,0,0,0,0,0,0,1.39140907283592,103.907653640649,NIL
158C,RIVERVALE CRES,18,2001,Y,N,N,N,N,N,SK,102,0,0,0,34,68,0,0,0,0,0,0,0,1.39140907283592,103.907653640649,NIL
158D,RIVERVALE CRES,18,2001,Y,N,N,Y,N,N,SK,102,0,0,0,34,68,0,0,0,0,0,0,0,1.39140907283592,103.907653640649,NIL
159,ANG MO KIO AVE 4,4,1981,Y,Y,N,N,N,N,AMK,23,0,0,23,0,0,0,0,0,0,0,0,0,1.37647951934552,103.839458024511,NIL
159,BEDOK STH AVE 3,13,1984,Y,Y,N,Y,N,N,BD,96,0,0,0,96,0,0,0,0,0,0,0,0,1.32129891836714,103.94399906823,NIL
159,BISHAN ST 13,4,1987,Y,N,N,N,N,N,BH,20,0,0,0,0,0,20,0,0,0,0,0,0,1.34953007520405,103.853916489882,NIL
159,BT BATOK ST 11,3,1984,N,Y,N,Y,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34898932894479,103.743470324013,NIL
159,HOUGANG ST 11,14,1997,Y,Y,N,N,N,N,HG,104,0,0,0,78,26,0,0,0,0,0,0,0,1.35210410949143,103.879616103959,NIL
159,JLN TECK WHYE,16,1996,Y,N,N,N,N,N,CCK,107,0,0,0,47,60,0,0,0,0,0,0,0,1.38000925738013,103.757522067979,NIL
159,LOR 1 TOA PAYOH,12,1971,Y,N,N,Y,N,N,TP,154,0,0,154,0,0,0,0,0,0,0,0,0,1.33698816679954,103.843534461049,NIL
159,MEI CHIN RD,2,2009,N,N,Y,N,N,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29323624443735,103.802903871889,140159
159,PASIR RIS ST 13,9,1993,Y,N,N,N,N,N,PRC,28,0,0,0,0,0,28,0,0,0,0,0,0,1.36342939483741,103.961928572173,NIL
159,RIVERVALE CRES,1,2001,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39140907283592,103.907653640649,NIL
159,SIMEI RD,4,1988,Y,N,N,N,N,N,TAP,32,0,0,0,20,12,0,0,0,0,0,0,0,1.34484210799024,103.957763459571,NIL
159,TAMPINES ST 12,12,1983,Y,N,N,Y,N,N,TAP,132,0,0,0,132,0,0,0,0,0,0,0,0,1.34994755953407,103.94507043944,NIL
159,WOODLANDS ST 13,12,1984,Y,N,N,Y,N,N,WL,110,0,0,66,44,0,0,0,0,0,0,0,0,1.43487477610291,103.777633328701,NIL
159,YISHUN ST 11,12,1984,Y,N,N,N,N,N,YS,88,0,0,0,12,76,0,0,0,0,0,0,0,1.43217892492412,103.832680760359,NIL
159,YUNG PING RD,20,1994,Y,N,N,N,N,N,JW,74,0,0,0,0,0,74,0,0,0,0,0,0,1.3296755906042,103.722641815208,NIL
159A,HOUGANG ST 11,6,1996,N,Y,N,N,Y,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35210410949143,103.879616103959,NIL
159A,RIVERVALE CRES,18,2001,Y,N,N,N,N,N,SK,96,0,0,0,78,18,0,0,0,0,0,0,0,1.39140907283592,103.907653640649,NIL
16,BEDOK STH RD,1,2012,N,N,Y,N,N,N,BD,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32055221938711,103.935539171613,460016
16,CANTONMENT CL,30,2000,Y,N,N,N,N,N,BM,145,0,0,29,87,29,0,0,0,0,0,0,0,1.27504499811273,103.840348414719,NIL
16,COMPASSVALE LINK,2,2014,N,N,N,Y,N,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3836422609638,103.895195954172,NIL
16,DAKOTA CRES,3,1958,Y,N,N,N,N,N,GL,12,0,0,0,0,0,0,0,0,0,0,12,0,1.30687556036593,103.887600684635,NIL
